12.800, 6.978
12.900, 7.050
13.000, 7.122
13.100, 7.195
13.200, 7.269
13.300, 7.344
13.400, 7.419
13.500, 7.496
13.600, 7.573
13.700, 7.650
13.800, 7.729
13.900, 7.808
14.000, 7.888
14.100, 7.969
14.200, 8.051
14.300, 8.134
14.400, 8.217
14.500, 8.302
14.600, 8.387
14.700, 8.473
14.800, 8.560
14.900, 8.648
15.000, 8.737
15.100, 8.826
15.200, 8.917
15.300, 9.008
15.400, 9.101
15.500, 9.194
15.600, 9.289
15.700, 9.384
15.800, 9.480
15.900, 9.578
16.000, 9.676
16.100, 9.775
16.200, 9.876
16.300, 9.977
16.400, 10.079
16.500, 10.183
16.600, 10.287
16.700, 10.393
16.800, 10.499
16.900, 10.607
17.000, 10.716
17.100, 10.826
17.200, 10.937
17.300, 11.049
17.400, 11.163
17.500, 11.277
17.600, 11.393
17.700, 11.510
17.800, 11.628
17.900, 11.747
18.000, 11.867
18.100, 11.989
18.200, 12.112
18.300, 12.236
18.400, 12.362
18.500, 12.489
18.600, 12.617
18.700, 12.746
18.800, 12.877
18.900, 13.009
19.000, 13.142
19.100, 13.277
19.200, 13.413
19.300, 13.550
19.400, 13.689
19.500, 13.830
19.600, 13.971
19.700, 14.115
19.800, 14.259
19.900, 14.406
20.000, 14.553
20.100, 14.702
20.200, 14.853
20.300, 15.005
20.400, 15.159
20.500, 15.314
20.600, 15.471
20.700, 15.630
20.800, 15.790
20.900, 15.952
21.000, 16.115
21.100, 16.280
21.200, 16.447
21.300, 16.615
21.400, 16.786
21.500, 16.958
21.600, 17.131
21.700, 17.307
21.800, 17.484
21.900, 17.663
22.000, 17.844
22.100, 18.027
22.200, 18.211
22.300, 18.398
22.400, 18.586
22.500, 18.776
22.600, 18.968
22.700, 19.163
22.800, 19.359
22.900, 19.557
23.000, 19.757
23.100, 19.959
23.200, 20.163
23.300, 20.370
23.400, 20.578
23.500, 20.789
23.600, 21.001
23.700, 21.216
23.800, 21.433
23.900, 21.653
24.000, 21.874
24.100, 22.098
24.200, 22.324
24.300, 22.552
24.400, 22.783
24.500, 23.016
24.600, 23.251
24.700, 23.489
24.800, 23.729
24.900, 23.971
25.000, 24.216
25.100, 24.464
25.200, 24.714
25.300, 24.967
25.400, 25.222
25.500, 25.480
25.600, 25.740
25.700, 26.003
25.800, 26.269
25.900, 26.537
26.000, 26.808
26.100, 27.082
26.200, 27.358
26.300, 27.638
26.400, 27.920
26.500, 28.205
26.600, 28.493
26.700, 28.784
26.800, 29.078
26.900, 29.375
27.000, 29.675
27.100, 29.977
27.200, 30.283
27.300, 30.592
27.400, 30.905
27.500, 31.220
27.600, 31.538
27.700, 31.860
27.800, 32.185
27.900, 32.513
28.000, 32.845
28.100, 33.180
28.200, 33.518
28.300, 33.860
28.400, 34.205
28.500, 34.554
28.600, 34.906
28.700, 35.262
28.800, 35.621
28.900, 35.984
29.000, 36.351
29.100, 36.721
29.200, 37.095
29.300, 37.473
29.400, 37.855
29.500, 38.240
29.600, 38.629
29.700, 39.023
29.800, 39.420
29.900, 39.821
30.000, 40.227
30.100, 40.636
30.200, 41.050
30.300, 41.467
30.400, 41.889
30.500, 42.315
30.600, 42.746
30.700, 43.180
30.800, 43.619
30.900, 44.063
31.000, 44.511
31.100, 44.963
31.200, 45.420
31.300, 45.882
31.400, 46.348
31.500, 46.819
31.600, 47.295
31.700, 47.775
31.800, 48.260
31.900, 48.750
32.000, 49.245
32.100, 49.745
32.200, 50.250
32.300, 50.760
32.400, 51.275
32.500, 51.796
32.600, 52.321
32.700, 52.852
32.800, 53.388
32.900, 53.929
33.000, 54.476
33.100, 55.028
33.200, 55.586
33.300, 56.149
33.400, 56.718
33.500, 57.293
33.600, 57.873
33.700, 58.460
33.800, 59.052
33.900, 59.650
34.000, 60.253
34.100, 60.863
34.200, 61.479
34.300, 62.101
34.400, 62.730
34.500, 63.364
34.600, 64.005
34.700, 64.652
34.800, 65.306
34.900, 65.966
35.000, 66.633
35.100, 67.306
35.200, 67.986
35.300, 68.672
35.400, 69.366
35.500, 70.066
35.600, 70.774
35.700, 71.488
35.800, 72.209
35.900, 72.938
36.000, 73.674
36.100, 74.417
36.200, 75.167
36.300, 75.925
36.400, 76.690
36.500, 77.463
36.600, 78.243
36.700, 79.031
36.800, 79.827
36.900, 80.631
37.000, 81.443
37.100, 82.262
37.200, 83.090
37.300, 83.926
37.400, 84.770
37.500, 85.622
37.600, 86.483
37.700, 87.352
37.800, 88.230
37.900, 89.116
38.000, 90.011
38.100, 90.915
38.200, 91.828
38.300, 92.749
38.400, 93.680
38.500, 94.620
38.600, 95.569
38.700, 96.527
38.800, 97.494
38.900, 98.471
39.000, 99.458
39.100, 100.454
39.200, 101.460
39.300, 102.475
39.400, 103.501
39.500, 104.536
39.600, 105.582
39.700, 106.637
39.800, 107.703
39.900, 108.780
40.000, 109.866
40.100, 110.964
40.200, 112.072
40.300, 113.190
40.400, 114.320
40.500, 115.460
40.600, 116.611
40.700, 117.774
40.800, 118.948
40.900, 120.133
41.000, 121.329
41.100, 122.537
41.200, 123.757
41.300, 124.989
41.400, 126.232
41.500, 127.487
41.600, 128.754
41.700, 130.034
41.800, 131.325
41.900, 132.630
42.000, 133.946
42.100, 135.275
42.200, 136.617
42.300, 137.972
42.400, 139.340
42.500, 140.720
42.600, 142.114
42.700, 143.521
42.800, 144.942
42.900, 146.376
43.000, 147.824
43.100, 149.285
43.200, 150.761
43.300, 152.250
43.400, 153.753
43.500, 155.271
43.600, 156.803
43.700, 158.350
43.800, 159.911
43.900, 161.487
44.000, 163.078
44.100, 164.683
44.200, 166.304
44.300, 167.940
44.400, 169.592
44.500, 171.259
44.600, 172.942
44.700, 174.640
44.800, 176.355
44.900, 178.085
45.000, 179.832
45.100, 181.594
45.200, 183.374
45.300, 185.170
45.400, 186.982
45.500, 188.812
45.600, 190.659
45.700, 192.522
45.800, 194.403
45.900, 196.302
46.000, 198.218
46.100, 200.152
46.200, 202.103
46.300, 204.073
46.400, 206.061
46.500, 208.067
46.600, 210.091
46.700, 212.135
46.800, 214.197
46.900, 216.277
47.000, 218.377
47.100, 220.497
47.200, 222.635
47.300, 224.793
47.400, 226.971
47.500, 229.169
47.600, 231.386
47.700, 233.624
47.800, 235.882
47.900, 238.161
48.000, 240.460
48.100, 242.780
48.200, 245.121
48.300, 247.483
48.400, 249.867
48.500, 252.272
48.600, 254.698
48.700, 257.147
48.800, 259.617
48.900, 262.109
49.000, 264.624
49.100, 267.161
49.200, 269.721
49.300, 272.304
49.400, 274.910
49.500, 277.539
49.600, 280.191
49.700, 282.866
49.800, 285.566
49.900, 288.289
50.000, 291.036
50.100, 293.808
50.200, 296.604
50.300, 299.424
50.400, 302.270
50.500, 305.140
50.600, 308.035
50.700, 310.956
50.800, 313.902
50.900, 316.874
51.000, 319.872
51.100, 322.895
51.200, 325.945
51.300, 329.022
51.400, 332.125
51.500, 335.255
51.600, 338.411
51.700, 341.595
51.800, 344.807
51.900, 348.045
52.000, 351.312
52.100, 354.606
52.200, 357.929
52.300, 361.280
52.400, 364.660
52.500, 368.068
52.600, 371.505
52.700, 374.971
52.800, 378.467
52.900, 381.992
53.000, 385.546
53.100, 389.131
53.200, 392.746
53.300, 396.391
53.400, 400.066
53.500, 403.772
53.600, 407.509
53.700, 411.277
53.800, 415.077
53.900, 418.907
54.000, 422.770
54.100, 426.664
54.200, 430.591
54.300, 434.550
54.400, 438.541
54.500, 442.565
54.600, 446.622
54.700, 450.712
54.800, 454.835
54.900, 458.992
55.000, 463.183
55.100, 467.407
55.200, 471.666
55.300, 475.090
55.400, 478.540
55.500, 482.016
55.600, 485.518
55.700, 489.045
55.800, 492.599
55.900, 496.178
56.000, 499.784
56.100, 503.417
56.200, 507.076
56.300, 510.761
56.400, 514.387
56.500, 518.038
56.600, 521.716
56.700, 525.419
56.800, 529.149
56.900, 532.905
57.000, 536.688
57.100, 540.497
57.200, 544.253
57.300, 548.035
57.400, 551.844
57.500, 555.591
57.600, 559.365
57.700, 563.086
57.800, 566.833
57.900, 570.530
58.000, 574.104
58.100, 577.408
58.200, 580.733
58.300, 584.080
58.400, 587.449
58.500, 590.839
58.600, 594.164
58.700, 597.510
58.800, 600.800
58.900, 604.111
59.000, 607.443
59.100, 610.794
59.200, 614.167
59.300, 617.559
59.400, 620.972
59.500, 624.405
59.600, 627.789
59.700, 631.107
59.800, 634.443
59.900, 637.799
60.000, 641.173
60.100, 644.501
60.200, 647.773
60.300, 650.999
60.400, 654.243
60.500, 657.378
60.600, 660.342
60.700, 663.321
60.800, 666.231
60.900, 669.155
61.000, 672.096
61.100, 675.052
61.200, 678.023
61.300, 680.944
61.400, 683.880
61.500, 686.759
61.600, 689.652
61.700, 692.560
61.800, 695.482
61.900, 698.332
62.000, 701.134
62.100, 703.949
62.200, 706.778
62.300, 709.620
62.400, 712.417
62.500, 715.226
62.600, 717.992
62.700, 720.698
62.800, 723.241
62.900, 725.685
63.000, 728.053
63.100, 730.431
63.200, 732.819
63.300, 735.217
63.400, 737.625
63.500, 740.043
63.600, 742.413
63.700, 744.793
63.800, 747.183
63.900, 749.511
64.000, 751.848
64.100, 754.045
64.200, 756.196
64.300, 758.355
64.400, 760.520
64.500, 762.642
64.600, 764.770
64.700, 766.855
64.800, 768.896
64.900, 770.844
65.000, 772.728
65.100, 774.563
65.200, 776.317
65.300, 778.076
65.400, 779.779
65.500, 781.488
65.600, 783.200
65.700, 784.917
65.800, 786.587
65.900, 788.261
66.000, 789.940
66.100, 791.622
66.200, 793.190
66.300, 794.761
66.400, 796.336
66.500, 797.813
66.600, 799.246
66.700, 800.577
66.800, 801.864
66.900, 803.154
67.000, 804.446
67.100, 805.741
67.200, 807.038
67.300, 808.288
67.400, 809.541
67.500, 810.726
67.600, 811.913
67.700, 813.101
67.800, 814.245
67.900, 815.338
68.000, 816.374
68.100, 817.367
68.200, 818.360
68.300, 819.311
68.400, 820.219
68.500, 821.085
68.600, 821.952
68.700, 822.820
68.800, 823.641
68.900, 824.463
69.000, 825.286
69.100, 826.109
69.200, 826.932
69.300, 827.706
69.400, 828.379
69.500, 829.053
69.600, 829.726
69.700, 830.400
69.800, 831.031
69.900, 831.663
70.000, 832.253
70.100, 832.803
70.200, 833.313
70.300, 833.777
70.400, 834.242
70.500, 834.707
70.600, 835.171
70.700, 835.635
70.800, 836.099
70.900, 836.563
71.000, 836.937
71.100, 837.312
71.200, 837.685
71.300, 838.059
71.400, 838.432
71.500, 838.765
71.600, 839.098
71.700, 839.430
71.800, 839.725
71.900, 839.981
